Sale_Price,Make,model,year,title_status,mileage,color,lot,state,country,condition,Make,MakeID,Manufacturer,ManufacturerId,Model,ModelID,ModelYear,Series,Series2,Trim,Trim2,ABS,ActiveSafetySysNote,AdaptiveCruiseControl,AdaptiveDrivingBeam,AdaptiveHeadlights,AdditionalErrorText,AirBagLocCurtain,AirBagLocFront,AirBagLocKnee,AirBagLocSeatCushion,AirBagLocSide,AutoReverseSystem,AutomaticPedestrianAlertingSound,AxleConfiguration,Axles,BasePrice,BatteryA,BatteryA_to,BatteryCells,BatteryInfo,BatteryKWh,BatteryKWh_to,BatteryModules,BatteryPacks,BatteryType,BatteryV,BatteryV_to,BedLengthIN,BedType,BlindSpotIntervention,BlindSpotMon,BodyCabType,BodyClass,BrakeSystemDesc,BrakeSystemType,BusFloorConfigType,BusLength,BusType,CAN_AACN,CIB,CashForClunkers,ChargerLevel,ChargerPowerKW,CoolingType,CurbWeightLB,CustomMotorcycleType,DaytimeRunningLight,DestinationMarket,DisplacementCC,DisplacementCI,DisplacementL,Doors,DriveType,DriverAssist,DynamicBrakeSupport,EDR,ESC,EVDriveUnit,ElectrificationLevel,EngineConfiguration,EngineCycles,EngineCylinders,EngineHP,EngineHP_to,EngineKW,EngineManufacturer,EngineModel,EntertainmentSystem,ErrorCode,ErrorText,ForwardCollisionWarning,FuelInjectionType,FuelTypePrimary,FuelTypeSecondary,GCWR,GCWR_to,GVWR,GVWR_to,KeylessIgnition,LaneCenteringAssistance,LaneDepartureWarning,LaneKeepSystem,LowerBeamHeadlampLightSource,MotorcycleChassisType,MotorcycleSuspensionType,NCSABodyType,NCSAMake,NCSAMapExcApprovedBy,NCSAMapExcApprovedOn,NCSAMappingException,NCSAModel,NCSANote,Note,OtherBusInfo,OtherEngineInfo,OtherMotorcycleInfo,OtherRestraintSystemInfo,OtherTrailerInfo,ParkAssist,PedestrianAutomaticEmergencyBraking,PlantCity,PlantCompanyName,PlantCountry,PlantState,PossibleValues,Pretensioner,RearAutomaticEmergencyBraking,RearCrossTrafficAlert,RearVisibilitySystem,SAEAutomationLevel,SAEAutomationLevel_to,SeatBeltsAll,SeatRows,Seats,SemiautomaticHeadlampBeamSwitching,SteeringLocation,TPMS,TopSpeedMPH,TrackWidth,TractionControl,TrailerBodyType,TrailerLength,TrailerType,TransmissionSpeeds,TransmissionStyle,Turbo,VIN,ValveTrainDesign,VehicleType,WheelBaseLong,WheelBaseShort,WheelBaseType,WheelSizeFront,WheelSizeRear,Wheels,Windows
15000,chevrolet,door,2015,clean vehicle,61578,black,167763280,ohio, usa,2 days left,CHEVROLET,467,GENERAL MOTORS LLC,984,Equinox,1847,2015,LTZ AWD,,,,,,,,,,All Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3600,219.6854787,3.6,4,AWD/All-Wheel Drive,,,,,,,,,6,,,,,"LFX - SIDI, VVT, E85 MAX, ALUM",,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,Engines listed as flexible fuel do not necessarily mean the vehicle is equipped for flexible fuel. ,,,,,,,,CAMI,GMNA,CANADA,ONTARIO,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,2gnflhe33f6214023,Dual Overhead Cam (DOHC),MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
7350,chrysler,door,2015,clean vehicle,88227,black,167755375,pennsylvania, usa,2 days left,CHRYSLER,477,FCA US LLC,994,200,2053,2015,,,Limited,,,,,,,,,1st Row (Driver and Passenger),,,All Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2400,146.4569858,2.4,4,FWD/Front-Wheel Drive,,,,,,,,,4,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,,,,STERLING HEIGHTS,Sterling Heights Assembly,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,Left-Hand Drive (LHD),Direct,,,,Not Applicable,,Not Applicable,,,No,1c3cccab7fn613884,,PASSENGER CAR,,,,,,,
39800,dodge,challenger,2015,clean vehicle,3641,white,167755377,pennsylvania, usa,2 days left,DODGE,476,FCA CANADA INC.,995,Challenger,1893,2015,,,SRT HELLCAT,,,,,,,,,1st Row (Driver and Passenger),,,All Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Coupe,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,6200,378.3472134,6.2,2,RWD/Rear-Wheel Drive,,,,,,,,,8,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Supercharged engine,,Active Seat Belt at all Seating Position; Front Air Bags at Outboard Seating Position,,,,BRAMPTON,Brampton Assembly,CANADA,ONTARIO,,,,,,,,Manual,,,,Left-Hand Drive (LHD),Direct,,,,Not Applicable,,Not Applicable,,,No,2c3cdzc95fh757310,,PASSENGER CAR,,,,,,,
34000,ford,door,2015,clean vehicle,42930,white,167755448,pennsylvania, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-350,1806,2015,Super Duty - Single Rear Wheel ,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,6200,378.3472134,6.2,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,8,383,,285.6031,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,JEFFERSON COUNTY,Kentucky Truck,UNITED STATES (USA),KENTUCKY,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ft8w3b61fec52078,,TRUCK ,,,,,,,
33300,cadillac,esv,2015,clean vehicle,57932,gray,167765183,washington, usa,21 hours left,CADILLAC,469,GENERAL MOTORS LLC,984,Escalade,1843,2015,"ESV, Premium Collection",,,,,,,,,,All Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,6200,378.3472134,6.2,,4WD/4-Wheel Drive/4x4,,,,,,,,,8,,,,,"L86 - VVT, AFM, E85 Max, Aluminum ",,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,Ethanol (E85),,,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,Engines listed as flexible fuel do not necessarily mean the vehicle is equipped for flexible fuel. ,,,,Front Inboard Seat Side,,,,ARLINGTON,GMNA,UNITED STATES (USA),TEXAS,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1gys4tkj0fr538846,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
37000,chevrolet,door,2015,clean vehicle,45787,white,167765217,washington, usa,21 hours left,CHEVROLET,467,GENERAL MOTORS LLC,984,Silverado,1850,2015,2500 LTZ,,,,,,,,,,All Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,6000,366.1424646,6,4,4WD/4-Wheel Drive/4x4,,,,,,,,,8,,,,,L96,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Sequential Fuel Injection (SFI),Gasoline,Ethanol (E85),,,"Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,Engines listed as flexible fuel do not necessarily mean the vehicle is equipped for flexible fuel. ,,,,,,,,FLINT,GMNA,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1gc1kwegxff145382,,TRUCK ,,,,,,,
26500,ford,door,2015,clean vehicle,61436,silver,167756321,south carolina, usa,21 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,5000,305.1187205,5,,4x2,,,,,,,V-Shaped,,8,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,4V,,,,,,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftew1cf3fke12825,,TRUCK ,,,,,,,
15700,ford,door,2015,clean vehicle,70251,white,167757917,arizona, usa,14 hours left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500,213.5831043,3.5,,4x2,,,,,,,V-Shaped,,6,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftew1cg0ffa89853,,TRUCK ,,,,,,,
3920,ford,door,2015,clean vehicle,102700,white,167660596,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Regular,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500,213.5831043,3.5,,4x2,,,,,,,V-Shaped,,6,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Ti-VCT,,,,,,KANSAS CITY,Kansas City,UNITED STATES (USA),MISSOURI,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftmf1c85fkd31564,,TRUCK ,,,,,,,
8850,ford,door,2015,clean vehicle,143818,black,167660597,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,5000,305.1187205,5,,4x2,,,,,,,V-Shaped,,8,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,4V,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftew1cf6ffc68843,,TRUCK ,,,,,,,
3440,ford,door,2015,clean vehicle,124542,white,167660600,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,C-max,3462,2015,SE,,,,,,,,,,,1st Row (Driver and Passenger),Driver Seat Only,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Hatchback/Liftback/Notchback,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2000,122.0474882,2,5,,,,,,,Strong HEV (Hybrid Electric Vehicle),In-Line,,4,188,,140.1916,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,Electric,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,Compact FHEV ,,ATK IVCT HEV,,,,,,WAYNE,Michigan Assy,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1fadp5au3fl108248,,PASSENGER CAR,,,,,,,
3790,ford,door,2015,clean vehicle,100893,gray,167660602,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2015,SE,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2500,152.5593602,2.5,4,FWD/Front-Wheel Drive,,,,,,,In-Line,,4,175,,130.4975,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,HERMOSILLO,Hermosillo,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0h71fr180238,,PASSENGER CAR,,,,,,,
3830,ford,door,2015,clean vehicle,50593,gold,167660603,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2015,SE,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1500,91.53561614,1.5,4,FWD/Front-Wheel Drive,,,,,,,In-Line,,4,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,HERMOSILLO,Hermosillo,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0hdxfr241138,,PASSENGER CAR,,,,,,,
10630,ford,door,2015,clean vehicle,82899,white,167660608,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500,213.5831043,3.5,,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,6,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftew1eg0ffb32472,,TRUCK ,,,,,,,
3830,ford,door,2015,clean vehicle,82534,silver,167660609,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, MEXICO",979,Fusion,1780,2015,SE,,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st and 2nd Rows,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1500,91.53561614,1.5,4,FWD/Front-Wheel Drive,,,,,,,In-Line,,4,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,HERMOSILLO,Hermosillo,MEXICO,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3fa6p0hdxfr258523,,PASSENGER CAR,,,,,,,
6240,honda,door,2015,clean vehicle,83623,silver,167703518,virginia, usa,2 days left,HONDA,474,"HONDA DEVELOPMENT & MANUFACTURING OF AMERICA, LLC",988,Pilot,1864,2015,LX,,,,,,,,,,1st and 2nd and 3rd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3474.057568,212,3.474057568,5,4WD/4-Wheel Drive/4x4,,,,,,,V-Shaped,,6,250,,186.425,,J35Z4,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"seat belts: front, mid/mid center, rear/rear center",,,,LINCOLN,,UNITED STATES (USA),ALABAMA,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,5,Automatic,,5fnyf4h26fb052452,Single Overhead Cam (SOHC),MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
6490,ford,door,2015,clean vehicle,74754,black,167660611,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,Explorer,1800,2015,XLT,,,,,,,,,,,1st Row (Driver and Passenger),Passenger Seat Only,,1st and 2nd and 3rd Rows,,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500,213.5831043,3.5,4,,,,,,,,V-Shaped,,6,290,,216.253,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Ti-VCT,,,,,,CHICAGO,Chicago Assembly ,UNITED STATES (USA),ILLINOIS,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,1fm5k7d88fga24308,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
8160,honda,van,2015,clean vehicle,109027,gray,167703523,virginia, usa,2 days left,HONDA,474,"HONDA DEVELOPMENT & MANUFACTURING OF AMERICA, LLC",988,Odyssey,1869,2015,TRG/TRG-EL,Wagon body style,,,,,,,,,1st and 2nd and 3rd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Minivan,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3474.057568,212,3.474057568,5,,,,,,,,V-Shaped,,6,248,,184.9336,,J35Z8,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"seat belts: front, mid right/left/center, rear",,,,LINCOLN,,UNITED STATES (USA),ALABAMA,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,6,Automatic,,5fnrl5h96fb012419,Single Overhead Cam (SOHC),MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
9210,ford,door,2015,clean vehicle,26911,silver,167660613,georgia, usa,2 days left,FORD,460,"FORD MOTOR COMPANY, USA",976,F-150,1801,2015,,,,,,,,,,,,1st Row (Driver and Passenger),,,1st and 2nd Rows,,,,,,,,,,,,,,,,,,,,,Crew/ Super Crew/ Crew Max,Pickup,,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3500,213.5831043,3.5,,4x2,,,,,,,V-Shaped,,6,,,,Ford,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,DEARBORN,Dearborn,UNITED STATES (USA),MICHIGAN,,,,,,,,Manual,,,,,,,,,Not Applicable,,Not Applicable,,,,1ftew1cg4ffa66589,,TRUCK ,,,,,,,
3960,honda,door,2015,clean vehicle,95128,white,167703530,virginia, usa,2 days left,HONDA,474,"HONDA DEVELOPMENT & MANUFACTURING OF AMERICA, LLC",988,Civic,1863,2015,EX,,,,,,,,,,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,1802.57704,110,1.80257704,4,,,,,,,,In-Line,,4,143,,106.6351,,R18Z1,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,"seat belts: front, rear, rear center",,,,GREENBURG,,UNITED STATES (USA),INDIANA,,,,,,,,Manual,,,,,Indirect,,,,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,19xfb2f81fe252000,Single Overhead Cam (SOHC),PASSENGER CAR,,,,,,,
20400,cadillac,door,2015,clean vehicle,36122,white,167780469,wisconsin, usa,2 days left,CADILLAC,469,GENERAL MOTORS LLC,984,SRX,1844,2015,Luxury Collection (AWD),,,,,,,,,,All Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,3600,219.6854787,3.6,4,AWD/All-Wheel Drive,,,,,,,,,6,,,,,"LFX - SIDI, VVT, E85 MAX, ALUM",,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,Engines listed as flexible fuel do not necessarily mean the vehicle is equipped for flexible fuel. ,,,,,,,,RAMOS ARIZPE,GMNA,MEXICO,COAHUILA,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,3gyfnee39fs587810,Dual Overhead Cam (DOHC),MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
36400,audi,5,2015,clean vehicle,47213,black,167780470,wisconsin, usa,2 days left,AUDI,582,QUATTRO GMBH,1150,RS5,4014,2015,,,,,,,,,,,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Coupe,,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,4163,254.0418467,4.163,2,,,,,,,,,,8,450,,335.565,Audi,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Fuel: Gas (50-St); Federal / California Emission Standard: BIN 5 / LEV II; Emissions Certification Test Group: FVGAV04.2NLB,,,,,,INGOLSTADT,,GERMANY,,,,,,,,,Manual,,,,,Indirect,,,,Not Applicable,,Not Applicable,,Automatic,,wuac6bfr0fa901212,,PASSENGER CAR,,,,,,,
8000,hyundai,door,2015,clean vehicle,88274,red,167607388,pennsylvania, usa,7 days left,HYUNDAI,498,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),1034,Tucson,2058,2015,GLS(Middle),Wagon Body Type,,,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2400,146.4569858,2.4,,4WD/4-Wheel Drive/4x4,,,,,,,,,,,,,,DOHC GDI Theta II,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,Stoichiometric Gasoline Direct Injection (SGDI),Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,ULSAN,Hyundai Motor Company,SOUTH KOREA,,,,,,,,,Manual,,,,,Direct,,,,Not Applicable,,Not Applicable,,,,km8jucag9fu984199,Dual Overhead Cam (DOHC),MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
3570,dodge,door,2015,clean vehicle,17355,black,167660417,georgia, usa,2 days left,DODGE,476,CHRYSLER DE MEXICO TOLUCA,1002,Journey,1939,2015,,Body Style: Hatchback Tall,SE,,,,,,,,,1st Row (Driver and Passenger),,,All Rows,,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2400,146.4569858,2.4,,FWD/Front-Wheel Drive,,,,,,,,,4,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",,Active Seat Belt,,,,TOLUCA,Toluca Assembly,MEXICO,STATE OF MEXICO,,,,,,,,Manual,,,,Left-Hand Drive (LHD),Direct,,,,Not Applicable,,Not Applicable,,,No,3c4pdcab2ft637813,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
4700,dodge,door,2015,clean vehicle,93423,red,167660427,georgia, usa,2 days left,DODGE,476,CHRYSLER DE MEXICO TOLUCA,1002,Journey,1939,2015,,Body Style: Hatchback Tall,Crossword,,,,,,,,,1st Row (Driver and Passenger),,,All Rows,,,,,,,,,,,,,,,,,,,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,Hydraulic,Not Applicable,,Not Applicable,,,,,,,,Not Applicable,,,2400,146.4569858,2.4,,FWD/Front-Wheel Drive,,,,,,,,,4,,,,,,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)",,,,,,,Not Applicable,Not Applicable,,,,,,,,,,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",,Active Seat Belt,,,,TOLUCA,Toluca Assembly,MEXICO,STATE OF MEXICO,,,,,,,,Manual,,,,Left-Hand Drive (LHD),Direct,,,,Not Applicable,,Not Applicable,,,No,3c4pdcgb7ft597655,,MULTIPURPOSE PASSENGER VEHICLE (MPV),,,,,,,
